age,education_num,capital_gain,capital_loss,hours_per_week,education_Bachelors,education_Masters,education_Prof-school,marital_status_Married-civ-spouse,marital_status_Never-married,occupation_Exec-managerial,occupation_Other-service,relationship_Not-in-family,relationship_Own-child,gender_Male,income
63,13,0,0,49,True,False,False,True,False,False,False,False,False,True,0
23,11,0,0,40,False,False,False,False,True,False,False,False,True,True,0
76,13,0,0,30,True,False,False,True,False,False,False,False,False,True,0
23,11,0,0,40,False,False,False,False,True,False,False,True,False,False,0
44,10,0,0,30,False,False,False,True,False,False,False,False,False,False,1
81,6,2936,0,28,False,False,False,True,False,True,False,False,False,False,0
17,6,0,0,12,False,False,False,False,True,False,True,False,True,False,0
56,11,0,0,40,False,False,False,True,False,False,False,False,False,True,1
58,6,0,0,40,False,False,False,True,False,False,False,False,False,True,0
45,13,0,0,45,True,False,False,True,False,False,False,False,False,True,1
25,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
36,13,0,0,35,True,False,False,True,False,False,False,False,False,False,1
32,11,0,0,24,False,False,False,True,False,False,False,False,False,False,1
25,9,0,0,30,False,False,False,False,True,False,True,False,False,True,0
29,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
23,9,0,0,60,False,False,False,False,True,False,False,True,False,True,0
41,14,0,0,55,False,True,False,True,False,False,False,False,False,True,1
48,13,0,0,40,True,False,False,True,False,True,False,False,False,True,1
29,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
27,14,0,0,20,False,True,False,False,True,False,False,False,False,True,0
55,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
30,7,0,1651,40,False,False,False,True,False,False,False,False,False,True,0
45,10,0,0,40,False,False,False,False,False,False,True,False,False,False,0
50,9,0,0,40,False,False,False,False,False,False,False,False,True,True,0
22,9,0,0,50,False,False,False,False,True,False,False,True,False,True,0
80,9,0,0,32,False,False,False,False,False,False,True,False,False,False,0
30,9,0,0,44,False,False,False,True,False,False,False,False,False,True,0
20,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
29,9,0,0,35,False,False,False,True,False,False,False,False,False,True,0
56,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
63,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
20,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
38,9,0,0,40,False,False,False,True,False,False,False,False,False,False,0
31,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
21,10,0,0,35,False,False,False,False,True,False,False,False,True,True,0
47,6,0,0,46,False,False,False,True,False,False,False,False,False,True,1
25,13,0,0,40,True,False,False,False,True,False,False,False,False,False,0
31,10,0,0,38,False,False,False,False,False,False,False,False,False,False,0
28,9,0,0,40,False,False,False,False,True,True,False,True,False,False,0
38,9,0,0,99,False,False,False,True,False,False,False,False,False,True,0
30,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
39,9,0,1977,40,False,False,False,True,False,True,False,False,False,True,1
27,13,0,0,36,True,False,False,False,True,False,False,False,False,False,0
26,10,0,0,40,False,False,False,False,True,True,False,True,False,False,0
47,9,0,0,40,False,False,False,False,True,False,False,False,False,False,0
27,9,0,2258,50,False,False,False,False,True,False,False,True,False,True,0
43,10,0,0,32,False,False,False,True,False,False,False,False,False,True,0
32,13,0,0,55,True,False,False,False,True,False,False,True,False,True,0
20,10,0,0,30,False,False,False,False,True,False,False,False,True,True,0
21,8,0,0,20,False,False,False,False,True,False,False,False,False,False,0
32,11,0,0,40,False,False,False,False,True,False,False,True,False,True,0
37,11,0,0,48,False,False,False,False,False,False,False,True,False,True,0
45,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
37,12,0,1887,40,False,False,False,True,False,False,False,False,False,True,1
54,5,0,0,15,False,False,False,False,False,False,False,True,False,False,0
24,13,0,0,25,True,False,False,False,True,False,False,True,False,True,0
28,7,0,0,30,False,False,False,False,True,False,False,True,False,True,0
23,10,0,0,40,False,False,False,False,True,False,False,False,True,True,0
54,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
40,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
38,10,0,0,48,False,False,False,True,False,False,False,False,False,True,1
71,6,0,0,40,False,False,False,True,False,False,False,False,False,True,0
51,10,0,0,40,False,False,False,False,False,False,False,False,False,False,0
52,10,0,0,5,False,False,False,False,True,False,False,False,False,True,0
30,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
34,9,7688,0,40,False,False,False,True,False,False,False,False,False,True,1
38,6,0,0,40,False,False,False,False,False,False,False,True,False,False,0
43,11,13550,0,40,False,False,False,False,True,False,False,True,False,False,1
43,7,0,0,42,False,False,False,False,True,False,False,True,False,True,0
36,10,13550,0,40,False,False,False,False,True,True,False,True,False,True,1
24,10,0,0,40,False,False,False,False,True,False,False,False,True,False,0
29,2,0,0,40,False,False,False,False,True,False,False,False,True,True,0
55,6,0,0,40,False,False,False,True,False,False,True,False,False,False,0
51,14,0,1902,60,False,True,False,True,False,False,False,False,False,True,1
43,9,0,0,40,False,False,False,False,False,True,False,False,False,False,0
28,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
54,12,0,0,45,False,False,False,True,False,False,False,False,False,True,0
47,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
47,13,0,0,55,True,False,False,True,False,False,False,False,False,True,1
47,10,0,0,57,False,False,False,True,False,False,True,False,False,True,1
38,10,6497,0,35,False,False,False,False,True,False,False,False,False,False,0
60,3,0,0,40,False,False,False,True,False,False,False,False,False,True,0
19,9,0,0,25,False,False,False,False,True,False,False,False,True,False,0
22,10,0,0,25,False,False,False,False,True,False,False,False,True,False,0
55,14,0,0,40,False,True,False,True,False,False,False,False,False,True,1
44,10,0,0,35,False,False,False,False,False,False,False,False,False,False,0
53,2,7688,0,67,False,False,False,True,False,True,False,False,False,True,1
44,14,4386,0,40,False,True,False,True,False,False,False,False,False,False,1
28,13,0,0,50,True,False,False,False,True,False,False,True,False,True,0
30,10,0,0,40,False,False,False,False,True,False,False,False,False,False,0
39,9,0,0,40,False,False,False,False,True,True,False,False,True,False,0
43,9,0,0,40,False,False,False,False,False,True,False,False,False,False,0
24,13,0,0,40,True,False,False,False,True,False,False,False,False,False,0
27,11,0,0,56,False,False,False,False,True,False,False,True,False,True,0
64,3,0,0,70,False,False,False,True,False,False,False,False,False,True,0
41,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
28,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
61,9,0,0,30,False,False,False,True,False,False,False,False,False,True,0
27,7,0,0,40,False,False,False,False,False,False,False,False,False,False,0
49,10,0,0,32,False,False,False,False,False,False,False,True,False,False,0
20,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
41,13,0,1876,40,True,False,False,False,True,False,False,True,False,False,0
28,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
36,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
44,13,0,0,40,True,False,False,False,False,False,False,False,True,True,0
51,13,7688,0,20,True,False,False,True,False,False,False,False,False,False,1
40,10,0,0,38,False,False,False,False,False,False,False,False,False,False,0
19,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
54,10,0,0,40,False,False,False,True,False,False,False,False,False,False,0
55,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
57,11,0,0,40,False,False,False,False,False,False,False,True,False,False,0
29,10,0,0,30,False,False,False,False,False,False,False,True,False,False,0
51,9,0,0,43,False,False,False,False,False,False,False,False,False,False,0
44,9,0,0,37,False,False,False,False,False,False,True,True,False,True,0
35,11,0,0,42,False,False,False,True,False,False,False,False,False,True,0
40,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
46,4,0,0,32,False,False,False,False,False,False,True,True,False,False,0
25,10,0,0,60,False,False,False,True,False,False,False,False,False,True,1
33,13,0,1408,36,True,False,False,False,True,False,False,True,False,True,0
32,10,0,2205,40,False,False,False,False,True,False,False,False,False,False,0
22,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
39,10,0,0,40,False,False,False,True,False,False,False,False,False,False,0
18,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
43,9,0,0,45,False,False,False,False,False,False,False,False,False,False,0
46,9,0,0,40,False,False,False,False,True,False,False,False,False,True,0
63,10,7298,0,48,False,False,False,True,False,False,False,False,False,True,1
40,10,0,0,8,False,False,False,True,False,False,False,False,False,True,0
59,13,0,0,60,True,False,False,True,False,True,False,False,False,True,1
40,14,0,0,40,False,True,False,False,True,False,False,True,False,False,0
23,9,0,0,35,False,False,False,False,True,False,True,False,True,True,0
64,9,0,0,10,False,False,False,True,False,False,False,False,False,True,0
36,11,0,0,60,False,False,False,True,False,False,False,False,False,True,0
48,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
43,10,0,0,40,False,False,False,True,False,False,False,False,False,False,1
18,6,0,0,30,False,False,False,False,True,False,True,False,True,False,0
17,7,0,0,16,False,False,False,False,True,False,False,False,True,True,0
36,15,0,0,50,False,False,True,True,False,False,False,False,False,True,0
53,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
36,10,0,0,39,False,False,False,False,False,True,False,True,False,False,0
20,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
22,13,0,0,60,True,False,False,False,True,False,False,True,False,False,0
34,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
39,7,0,0,40,False,False,False,False,False,False,True,False,True,True,0
57,10,0,0,40,False,False,False,False,False,False,True,True,False,False,0
30,6,0,0,40,False,False,False,False,False,False,True,False,False,False,0
37,15,0,0,60,False,False,True,True,False,False,False,False,False,True,1
51,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
38,9,0,0,40,False,False,False,False,True,False,False,False,False,True,0
34,9,0,0,35,False,False,False,False,True,True,False,False,False,False,0
47,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
28,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
25,6,0,0,24,False,False,False,False,True,False,True,True,False,True,0
25,10,0,0,60,False,False,False,False,True,True,False,True,False,False,0
50,14,15024,0,65,False,True,False,True,False,True,False,False,False,True,1
50,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
43,13,0,0,48,True,False,False,True,False,False,False,False,False,True,0
27,9,0,1876,75,False,False,False,False,True,False,False,True,False,True,0
32,9,0,0,50,False,False,False,True,False,False,False,False,False,True,0
44,6,0,0,35,False,False,False,False,True,False,False,False,False,True,0
19,9,0,0,20,False,False,False,False,True,False,False,False,False,False,0
53,10,0,0,40,False,False,False,False,False,True,False,True,False,True,1
21,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
26,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
68,9,0,419,12,False,False,False,True,False,False,False,False,False,True,0
31,10,0,2051,57,False,False,False,True,False,False,False,False,False,True,0
32,13,0,2444,50,True,False,False,False,True,True,False,False,False,True,1
33,14,0,0,40,False,True,False,False,True,False,False,False,True,True,0
49,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
24,7,0,0,65,False,False,False,True,False,False,False,False,False,True,0
30,9,0,0,42,False,False,False,True,False,False,False,False,False,True,0
49,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
18,7,0,0,40,False,False,False,False,True,False,False,True,False,True,0
30,10,0,0,37,False,False,False,False,True,False,False,True,False,False,0
51,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
52,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
52,9,0,0,30,False,False,False,False,False,False,True,False,False,True,0
23,9,0,0,32,False,False,False,False,True,False,True,False,True,True,0
23,6,0,0,60,False,False,False,False,True,False,False,True,False,True,0
36,9,0,0,48,False,False,False,True,False,False,False,False,False,True,0
19,7,0,0,25,False,False,False,False,True,False,False,False,False,True,0
53,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
17,7,0,0,25,False,False,False,False,True,False,False,False,True,True,0
69,9,0,0,8,False,False,False,False,False,False,False,True,False,False,0
46,13,0,0,40,True,False,False,False,False,False,False,False,False,False,0
33,9,0,0,46,False,False,False,False,False,False,False,True,False,True,0
40,10,0,0,45,False,False,False,True,False,False,False,False,False,True,0
56,10,0,0,60,False,False,False,True,False,False,False,False,False,True,0
29,14,0,0,40,False,True,False,True,False,False,False,False,False,True,0
